微博id,微博正文,发布时间,点赞数,转发数,评论数
NivSUinPe,今日新上线的iPhone14Pro轻楞磁吸，极致轻薄的手感  [组图共4张] 原图 ,2023-09-09 18:17,12,0,24
NivkvoqLP,今天拜访另一家工厂，顺便帮老板把Apple Watch绑定了一下，手表之前是给儿子在用，没有接触绑定，现在老爸要绑定怎么绑都不行，我给他解决了，送给我几个表框，看上去很酷，就是我用不上  原图 ,2023-09-09 16:52,19,0,12
NiviQhYkw,Mate50Pro熊猫壳p了一个大概效果，搞不搞呢  原图 ,2023-09-09 16:48,23,0,22
NivhPEggt,谁家的可爱熊猫，赶紧来领走 老爆科技的微博视频  ,2023-09-09 16:46,15,0,14
Niv245ISK,#华为mate60# 手里捧着两只可爱大熊猫，很治愈啊 老爆科技的微博视频  ,2023-09-09 16:07,15,0,8
NiuRevR9U,Mate50Pro要不要也做点熊猫壳  [组图共2张] 原图 ,2023-09-09 15:40,25,0,21
NiuCn83Qu,华为官方的磁吸壳磁铁长这样，圆圈圈应该是跟苹果的MagSafe一样大小，就是这个尾巴，横着放这是为啥呢？  原图 ,2023-09-09 15:04,165,6,33
NiuB7mS93,找了一家小店吃点东西，这个房子有点古朴，架子上还放着伟人选集，翻开看了看，半个世纪过去了，这写的东西如雷灌耳  [组图共7张] 原图 ,2023-09-09 15:01,16,2,10
NiunNdqam,爆哥利用闲暇时间创作的几个壁纸，喜欢的话，大家搜我微博关键词：壁纸。 别用微博打开这个连接，会提示异常，正确的打开方式是小龙app识别网址，然后直接打开或者复制去浏览器。  [组图共3张] 原图 ,2023-09-09 14:28,27,0,8
NitVmACx9,#华为mate60# 小艺真的很懂我，哈哈哈哈 老爆科技的微博视频  ,2023-09-09 13:18,26,0,1
NitHtaPIv,iPhone14Pro 带按键的超薄轻楞磁吸壳，安排上了。四个颜色全部现货。像纸那样薄的真磁铁磁吸壳，重量仅为11g，应该是没有比这个更轻更薄的了，磁力还很强。轻楞纹理，若隐若现，自然优雅。iPhone14ProMax的也会有，不过还没做好  [组图共5张] 原图 ,2023-09-09 12:43,16,0,25
Nitsf9rXh,14Pro 超薄轻楞磁吸壳已上架内置真磁铁，自带按键，轻薄趁手，还原裸机手感  [组图共6张] 原图 ,2023-09-09 12:06,43,2,31
NipaQiILG,  原图 ,2023-09-09 01:12,21,1,10
Nip1t4Rca,#华为mate60# 熊猫壳，流光溢彩 老爆科技的微博视频  ,2023-09-09 00:49,39,0,9
NioZ07ABO,苹果牛逼的地方是将磁铁阵列组成一个圆形，制定了一个磁吸标准——MagSafe。大家只要将磁铁按照这个圆圈大小组一个阵列，它就是MagSafe生态里的一个配件，可以共享。魅族做的磁吸配件是这个标准，华为出的磁吸壳也是这个标准。MagSafe是一个伟大的创新，时间会给你答案  原图 ,2023-09-09 00:43,114,1,51
NioUZ1Ejk,轻楞磁吸，超薄、超轻、超好看。中午12点，iPhone14Pro上线 老爆科技的微博视频  ,2023-09-09 00:33,11,0,11
NioQUjrIP,差不多两年前，我说：磁吸会成为潮流，我坚信。这期间，磁吸越来越被人知晓使用，别的不说，魅族官方做了磁吸壳，现在华为官方也做了磁吸壳。这难道不是潮流？当年喷我的人说不定也爱上了磁吸  [组图共2张] 原图 ,2023-09-09 00:23,67,2,32
Niow99IjN,爆哥又开始整活了，准备给Mate60Pro+设计一款熊猫壳，正在跟设计师沟通中  [组图共3张] 原图 ,2023-09-08 23:32,35,0,14
NioqGhdNo,iPhone14Pro轻楞磁吸壳，轻雾蓝清新淡雅的颜色，非常漂亮，明天安排  [组图共7张] 原图 ,2023-09-08 23:18,49,3,28
NinlXB3Fw,#华为mate60# 超大覆盖软膜，快来替换掉出厂的打孔膜吧  [组图共4张] 原图 ,2023-09-08 20:34,47,2,18
NimMXzSoC,#华为mate60# 朋友们，熊猫壳要不要给它做个磁吸款，点赞版加磁圈不知道好不好看，纯净版我觉得加个磁吸圈我觉得还好。  [组图共2张] 原图 ,2023-09-08 19:08,34,0,21
NimHH1GTA,瞧瞧这个iPhone14Pro轻楞壳，耐看低调的石头灰明天见。壳子只有11g，而且这是磁吸的哦，里面内置真磁铁，磁力也很强。  [组图共6张] 原图 ,2023-09-08 18:55,11,0,18
NimjGnvBw,iPhone15系列的优限黑防摔壳已经做好了，就等手机发布就开售。经典好壳，不能错过  [组图共7张] 原图 ,2023-09-08 17:56,60,1,45
NilzKrqPx,iPhone14Pro 轻楞壳，明天上这四个颜色带按键的高品质PP磁吸壳，主打一个极致轻薄，好看  [组图共2张] 原图 ,2023-09-08 16:02,42,0,39
Nilu8l03w,#华为mate60# 昨天刚做出来的200个熊猫壳又卖空了不过没事，我刚又从产线拿了一箱新鲜出炉的，打个欠条直接拉走。今晚还有熊猫壳给大家安排  [组图共6张] 原图 ,2023-09-08 15:49,32,0,22
NilefDrNM,#华为mate60# 疯了疯了，又要去抢Mate60Pro+。看起来跟60Pro一样的三围，我预估没错。就是顶部开孔，多了几个壳子又要改模具了  原图 ,2023-09-08 15:09,79,3,34
NijrbuHJS,别问，问就是陪跑有小伙伴抢到了吗？#华为mate60pro+##华为mate60#  原图 ,2023-09-08 10:36,104,1,65
Nif2Lv7ov,后天把这个狠货上了  [组图共6张] 原图 ,2023-09-07 23:25,22,0,25
NieVdx5ce,#华为mate60# 时不时翻过手机来看看国宝给我点赞，瞬间活力满满了  原图 ,2023-09-07 23:06,33,1,5
NieLnkAXW,这雨下得是真够大够久  原图 ,2023-09-07 22:42,26,0,4
NieoigxGG,#华为mate60# 这个透明的亮黑也很漂亮  [组图共4张] 原图 ,2023-09-07 21:45,34,0,21
NidWftiCv,#华为mate60# 看看Mate60Pro这个屏幕，美不胜收贴的是我们量身定做的超大覆盖软膜，很难发现是贴了膜，覆盖大，又非常薄，而且贴起来很简单。  [组图共6张] 原图 ,2023-09-07 20:36,73,4,24
NidPQDzlb,工厂老板刚刚打电话跟我说：爆哥，要不咱们一起干一款Mate60Pro的双色壳。这把我说得心痒痒的你们说干还是不干？  [组图共4张] 原图 ,2023-09-07 20:20,64,2,63
NidyikLJu,#华为mate6pro# 熊猫壳做好了，上了哦。下大雨，我还是早点去酒店躺着得了 老爆科技的微博视频  ,2023-09-07 19:37,49,0,16
NidqhEBU1,被雨困住了好大的暴雨⛈️  原图 ,2023-09-07 19:17,21,0,2
Nidh2tQPd,#华为mate6pro# 这个软膜我们会附送贴膜神器和视频教程，简单易贴，新手也可以一学就会，很容易上手。  [组图共3张] 原图 ,2023-09-07 18:54,14,0,11
Nid7v6B1n,#华为mate6pro# 这款软膜的覆盖度治愈了，我很喜欢 老爆科技的微博视频  ,2023-09-07 18:31,33,0,17
NicXIfDsP,#华为mate60# 熊猫壳又上线了，正在生产中晚上七点上库存  [组图共3张] 原图 ,2023-09-07 18:07,33,0,10
NicXb7L6f,Mate60Pro定制软膜来咯，超大覆盖，前置无开孔，一体效果更好  [组图共6张] 原图 ,2023-09-07 18:05,31,1,14
Nici00iN9,业务小姐姐拦不住我的昨晚的酒不能白喝，搞货这个事情上我就是蛮不讲理 老爆科技的微博视频  ,2023-09-07 16:24,34,0,10
NicgviE2z,Mate60Pro的自修复软膜到了，已上，等下拍点图给大家看一下，尺寸加大，覆盖更多，超薄隐形，前置无开孔一体效果，替换出厂膜的好选择  原图 ,2023-09-07 16:20,15,0,11
NiceGlwEH,#华为mate60# 熊猫壳非常受欢迎，感谢大家的支持，很抱歉的就是现在货还是不太够，两天时间我们做了400个，还是不够，今晚争取再做点货出来。工厂老板拿我也没办法，我一去总得给我点壳子我才走，一次就是百来个这样  [组图共5张] 原图 ,2023-09-07 16:16,26,1,11
Nic14eXpd,我最喜欢去产线了替大家来看看壳子的生产情况 老爆科技的微博视频  ,2023-09-07 15:42,17,0,1
NibOlawzH,我这一身好像也是黑白大熊猫风  原图 ,2023-09-07 15:11,27,0,8
NibETf3V6,iPhone15Pro/ProMax的优限防摔壳，黑色已经搞定了，可以确定发布会结束后就上线  [组图共2张] 原图 ,2023-09-07 14:48,21,0,26
NibEevAXa,雨天，舒服  原图 ,2023-09-07 14:46,9,1,2
NibvEAbOs,一觉醒来，看了下后台，熊猫壳又卖空了衣服好像也没咋干，翻身爬起直奔产线，今天应该可以搞到货  原图 ,2023-09-07 14:25,36,0,15
Ni5RSDLlj,朋友们，谁懂啊，老板说了：每喝一杯酒就给20个壳子  原图 ,2023-09-07 00:03,71,0,24
Ni5rpeFIG,iPhone14Pro轻楞磁吸，带按键的PP磁吸壳，爆哥做了  原图 ,2023-09-06 22:58,49,1,54
Ni4BYy98H,iPhone14Pro轻薄到极点的磁吸壳，轻楞磁吸壳，要来了 明天确定上架日期。14ProMax的也有开模，模具还差一点点没弄好。 带按键的  [组图共2张] 原图 ,2023-09-06 20:51,38,2,41
Ni4wMbnXW,奔忙的做壳人，结束了一天的工作，错过了饭点那就买个面包吃吧，我很喜欢吃面包，还买了一个雪糕，放肆一下顺便给自己竖个大拇指，提前几个月完成了某平台的2w粉丝目标。  [组图共2张] 原图 ,2023-09-06 20:38,29,0,11
Ni4jkCqVZ,刚上了一点熊猫壳刚刚做出来的，发回去了。没了的话，接下来我就不知道啥时候才有货了 老爆科技的微博视频  ,2023-09-06 20:05,32,1,22
Ni3Q96obZ,优限磁吸壳，这是一款做工和用料非常扎实的壳子，从iPhone12到14，好评率是遥遥领先的存在，15系列会继续给大家安排•壳子亲肤手感，几乎没有合模线，触感很舒服。•边框与背板齐平，这样更贴手，手感更佳。•摄像头框与边框同色，看起来更为协调美观。•PC背板，TPU边框，防摔效果出色。•...全文 [组图共6张] 原图 ,2023-09-06 18:53,17,0,16
Ni3CXtK78,手机背面这样的撞色设计确实好看，搭配我们的渐隐壳，更好看😁  [组图共4张] 原图 ,2023-09-06 18:21,48,0,31
Ni3tUdJpY,小米13我们破纪录的开了7套模具，这个记录我们应该很难打破了😄关于#小米14# 你们有什么小道消息没😂  原图 ,2023-09-06 17:59,156,1,71
Ni3f74Gxj,朋友们，感受一下013 这极致简约#魅族20# 老爆科技的微博视频  ,2023-09-06 17:22,32,0,21
Ni39zlNaX,可乐喝到一半我就坐不住了，我说去产线看下壳子生产得怎么样了，顺手就拿了几袋新鲜出炉的，火速拿去另一个工厂做熊猫壳  [组图共2张] 原图 ,2023-09-06 17:08,23,1,14
Ni2ZzaVXp,Mate60Pro超大覆盖的定制软膜在做货了好贴、轻薄、隐形。  [组图共3张] 原图 ,2023-09-06 16:44,46,5,29
Ni2PAsv15,先喝个可乐，聊下产品铺垫一下，最后再说搞货的事情  原图 ,2023-09-06 16:19,20,0,2
Ni2JCeCC1,一加Ace2Pro，tpu瓦楞，t0  原图 ,2023-09-06 16:05,32,1,32
Ni2zMz8Lm,你的生活值得一个赞熊猫壳上了一点点货#华为mate60#  原图 ,2023-09-06 15:40,43,6,16
Ni2y0hILx,#一加ace2pro# 先让机甲防摔壳好好保护一下新手机😁还原裸机手感的渐隐壳还得再等等，磨具还在搞，工厂放我鸽子说下周试模，我懵圈了😭  [组图共4张] 原图 ,2023-09-06 15:36,8,0,7
Ni2rnnFJn,大熊猫Mate60Pro白色搭配熊猫壳，效果感受一下#华为mate60#  [组图共2张] 原图 ,2023-09-06 15:20,48,8,28
Ni2jitSlG,今天来到一个新工厂打个样品，坐下来喝了几杯茶，感觉有点热，我起身去看了看空调，风量已经是最大最低温度了，我又看了下他们面积也不算大呀，我大概猜到啥问题了，抽出滤网一看，这都成啥了然后他们又把其他机台空调都拆出来清洁了，瞬间舒服了  原图 ,2023-09-06 15:00,17,0,4
Ni22TDc1P,魅族20系列看来卖的不错，刚刚我在工厂就看到有两兄弟在用，哥哥用魅族20Pro，弟弟用魅族20我这就把我仅有的一个013石头灰给哥哥，20的车上没有  原图 ,2023-09-06 14:19,82,4,25
Ni1Zck77a,我手机好像也坏了，每次拿起来用的时候，听筒老是有微弱的杂音，凑近去一听，隐隐约约听到两个字：搞货，搞货，搞货  原图 ,2023-09-06 14:10,46,0,14
Ni1IpCNQI,昨天新上的魅族20 013石头灰，真的好看魅族20Pro的石头灰也做了的，还没做出来  [组图共3张] 原图 ,2023-09-06 13:29,38,0,22
Ni1CosInC,等等党又赢啦！XREAL发布2023新品——XREAL Air 2，仅重72g，是全球最轻的观影AR眼镜。72g什么概念，和一个鸡蛋差不多；3个眼镜加在一起，还没我手里的iphone14 pro max重！啥都别说了，下单去啦，售价2599，首发价2499，值得拥有！  [组图共6张] 原图 ,2023-09-06 13:14,11,0,2
Ni1xcBRPj,我好像成了电动吹，一上老板的车就使劲安利搞电动下次就带这个老板去体验一下辅助驾驶，说再多不如亲身体验  原图 ,2023-09-06 13:01,20,0,8
Ni1u4z7MH,#华为mate60# 好不容易，搞来一点货Mate60Pro防摔磁吸黑，来了  [组图共3张] 原图 ,2023-09-06 12:53,16,0,9
NhXqg8dtf,坐老魅友的车去酒店，咱们要再展开聊聊  原图 ,2023-09-06 02:33,36,0,8
NhWQy23GL,这饭局上有一个兄弟是泡魅族论坛的，他跟我说还跟黄章在论坛聊过天，对魅族的历史如数家珍  原图 ,2023-09-06 01:05,122,1,21
NhWJsqZDH,今晚我要把老板搞定，必须安排到位  原图 ,2023-09-06 00:48,36,0,4
NhWs3b8sm,大熊猫壳我搞了一天，你们几个小时搞光了 明天发完货看看还有没有剩，有的就会再上  原图 ,2023-09-06 00:05,36,1,7
NhVXq3yh0,从无到有，从有到无，渐渐浮现又渐渐隐去，这就是渐隐纹理追求的就是若隐若现且自然舒展的效果，看这线条它柔和中带点硬朗，线条边缘过渡得非常自然，设计手法上处理得不生硬不突兀，恰到好处的自然感、秩序感 老爆科技的微博视频  ,2023-09-05 22:49,28,0,20
NhVQYDCT5,我秒删的微博谁截的图反正不是我做的图，壳子倒是我做的  [组图共2张] 原图 ,2023-09-05 22:33,115,3,27
NhVOLxaO2,颜值与个性兼具的防摔战士爆哥我真的很喜欢这款壳子，我一个不太喜欢厚重壳的人用这个壳子累计超过一个月了你说它花哨么，我觉得不是，只是稍稍有点小酷。  [组图共6张] 原图 ,2023-09-05 22:28,11,0,10
NhVtXq7Xp,在工厂待了十个小时做出来200多个熊猫壳，今天管够，明天就不好说了现在去附近找个顺丰把壳子发回去  [组图共2张] 原图 ,2023-09-05 21:37,83,2,39
NhVjGDZTN,做壳人，在疯狂摘壳 老爆科技的微博视频  ,2023-09-05 21:11,24,1,12
NhUYozC5I,又来货了，第一批80个已经空了，又搞来了120个，嘴里含着冰棍，只能手势对司机师傅表示感谢  原图 ,2023-09-05 20:19,37,0,17
NhUBLkqWR,合影一下，前几天出门就随意拿了一件衣服，没想到跟我的手机壳如此般配  [组图共2张] 原图 ,2023-09-05 19:23,22,1,13
NhUqD8MLz,#华为mate60# 朋友们，遥遥领先的速度把Mate60Pro大熊猫壳搞定了，七点准时上线。做了两个版本，图一这种纯净版，还有图二的点赞版明天发货，货还在做  [组图共4张] 原图 ,2023-09-05 18:56,68,2,48
NhU2vCkIT,极具灵魂感的点赞小能手  [组图共2张] 原图 ,2023-09-05 17:56,54,3,25
NhTWVwFRq,#华为mate60# Mate60Pro大熊猫手绘壳，已经摆好盘了，这些都是我摆的，摆的越好打得越准 老爆科技的微博视频  ,2023-09-05 17:43,50,3,12
NhTUmAnZt,#华为mate60# 晚上七点左右上连接，货不多  [组图共4张] 原图 ,2023-09-05 17:36,31,0,22
NhTKml79X,正在做量产前的调试，打印台上要打上线，然后装上治具，手机太宽了，治具都不好找。我发现这个大熊猫跟吉祥物盼盼比较像，肥嘟嘟的  [组图共2张] 原图 ,2023-09-05 17:12,26,1,21
NhTH8Efct,大手机，还是得用磁吸气囊支架才能招架得住这样单手玩手机也不在话下，轻松解放小拇指。强力真磁，吸力十足，稳妥放心！  [组图共2张] 原图 ,2023-09-05 17:04,15,0,6
NhTzR5mwV,实属难得的磁吸小神器，主打的就是便携又全能这个小玩意销量破700了，确实好用，小巧又精致，携带方便，支手机支平板，甚至可以吸着手机手持拍摄，同时还兼容磁吸气囊。  [组图共6张] 原图 ,2023-09-05 16:46,15,0,6
NhTgynYzN,#华为mate60# 紧急，Mate60Pro大熊猫壳，喜欢图一还是图二，就等着我拍板了，马上开搞。图一的话更加简洁，这地方大家可以随意搭配贴纸图案等等，留白给大家自由发挥。手是一定会加的，加了后熊猫形象更具体，同时视觉上也更平衡，头部有耳朵，中部有小肥手，底部黑色区域代表身子。图二我们这样设...全文 [组图共2张] 原图 ,2023-09-05 15:58,171,7,122
NhTceDNXw,#华为mate60# Mate60Pro打大熊猫摇摇领鲜的素材壳搞到了，只有2包数量太少，人家要调机，弄治具才能打，我直接跟老板说加钱，我只想要尽快把它做出来那就准备开干了，爆哥这速度够遥遥领先吧 老爆科技的微博视频  ,2023-09-05 15:48,31,3,10
NhSZzukjf,#华为mate60# 别问我Mate60Pro到底有多火，我只知道它越来越火昨天这个连接访客1000，今天到现在就1500了。手机都还没发布呢，这是玩拿出呀朋友们  原图 ,2023-09-05 15:16,72,1,33
NhSY8xIww,渐隐纹理，轻薄手感，用小米13的朋友如果喜欢超薄壳的选择这个养老，没毛病😃  [组图共6张] 原图 ,2023-09-05 15:13,19,1,26
NhSMw9j36,#华为mate60# 就这样开干了，打火机位置是摇摇领鲜，我现在要去求工厂给我壳子，没壳子没法开工  [组图共2张] 原图 ,2023-09-05 14:44,53,1,22
NhSCzptjl,#华为mate60# 疯狂打样中  原图 ,2023-09-05 14:20,21,0,17
NhSs8osXq,尝试了一下，在灰色手机背面垫张白纸，模拟一下套白色机器的效果，大伙儿感受一下，妙！ 老爆科技的微博视频  ,2023-09-05 13:54,13,2,8
NhSkMnnJv,Mate60Pro的机甲磁吸碳黑到货了，还剩一点  [组图共3张] 原图 ,2023-09-05 13:36,26,1,17
NhSewsUif,#华为mate60# 摇摇领鲜壳第一版样品已经打出来了初略看一下  原图 ,2023-09-05 13:20,46,1,23
NhRMzhAqy,魅族20 013石头灰已上架极简设计，纯平背板，优雅；摄像头精孔，正面一体完整无开槽，精细。这就是我们追寻的东方美学的极简与克制，谢谢你们的喜欢  [组图共6张] 原图 ,2023-09-05 12:12,24,0,22
NhRHWtTdG,#华为mate60# Mate60Pro透明黑磁吸争取明天上架，壳子我直接叫车发去加工了  [组图共2张] 原图 ,2023-09-05 12:00,17,0,3
NhRFt8qmh,到了印刷厂，准备开干了  原图 ,2023-09-05 11:54,11,0,4
NhRBKC4lX,我记得好多人喊要浅色的魅族20 013壳，等下我要看到你们的订单，哈哈哈哈 老爆科技的微博视频  ,2023-09-05 11:45,11,0,14
NhRtD65Yq,百看不厌的石头灰，现已适配魅族20，12点见  [组图共4张] 原图 ,2023-09-05 11:25,9,0,11
NhRgyioE1,衣服干了，穿上就干壳去了今天我必须用上领鲜壳  [组图共3张] 原图 ,2023-09-05 10:53,45,1,13
NhR7W0eXZ,起床干活  原图 ,2023-09-05 10:31,15,1,9
NhOlmfcea,衣服晾好了，明天要是没干那就只能凉拌着穿了  原图 ,2023-09-05 03:26,43,1,25
NhO60aHNo,搞壳人繁忙的一天结束，回到酒店，坐下来前先拍个照，然后吃点小鱼尾，小豆干，小饼补充一下能量，吃饱后随便搓洗一下仅穿的一身衣服，挂在空调出风口，接着洗个澡放空一下，然后躺在床上看看躺平up主牛哥有没有更新视频，临睡着前可能会担心明天衣服有没有干  [组图共3张] 原图 ,2023-09-05 02:48,27,0,5
NhNJkfOpz,明天醒来就拿着壳子去打图最终版设计跟这个有点不一样，不知道到时候大家喜不喜欢我个人感觉是非常nice的  原图 ,2023-09-05 01:53,53,1,22
NhNhtmdAW,中午上线魅族20 013石头灰，这颜值，感受一下 老爆科技的微博视频  ,2023-09-05 00:44,35,1,12
NhN1PirrR,今天拍的Mate60Pro透明黑的朋友，明天可以给大家发出去了，货我刚刚从产线上拿下来就直接发快递回去了拼了老大劲插单做了一百多个货，明天会拿这款壳子去打图 到时候等着看我们的摇摇领鲜 老爆科技的微博视频  ,2023-09-05 00:05,23,1,15
NhMVBD3bM,小熊掌又更新了一版看起来更可爱些了 熊手掌好像还是粗了一点，还会再调一下。还有一个更好点的创意，等我们  原图 ,2023-09-04 23:50,97,4,27
NhMwAdIni,遥遥领先违反广告法要不咱们换这个吧，咱国宝宝宝摇摇身子就领到新鲜的竹子了，这确实够遥遥领先的了明天就拿壳子去打图，看看出来效果如何 #华为mate60#  原图 ,2023-09-04 22:48,185,16,70
NhMgaBthv,从草图到定稿，遥遥领先的速度。这个小熊掌是灵魂  [组图共2张] 原图 ,2023-09-04 22:08,1566,43,158
NhMac4TFE,你们要的遥遥领先我加了手稿还画了好几个版本不过还没有最终定稿，还需要打磨一下  [组图共4张] 原图 ,2023-09-04 21:53,70,1,29
NhLWqFLAa,先看个初略效果  原图 ,2023-09-04 21:19,69,1,30
NhLKU9Nge,正在画图嘴巴加上去好像也OK哦  [组图共2张] 原图 ,2023-09-04 20:51,56,1,30
NhLlOr43h,Mate60Pro透明黑，看看这个晶莹剔透的光影效果，雅川青的纹理清晰可见，而且这个颜色不用担心发黄，搭配各种贴纸效果也很好 老爆科技的微博视频  ,2023-09-04 19:49,50,1,12
NhLgK5dfw,吃完饭，工厂老板跟我说现在太多人催着要Mate60Pro的货了已经在开复制模了他说小米13那么火爆他们都没开复制模  [组图共3张] 原图 ,2023-09-04 19:37,95,0,35
NhKXXrskZ,#华为mate60# 在手机上随便涂了一下，就是做几个贴纸：耳朵、手等等。不过这是我随便涂的草图，会叫手绘设计师画一版贴上就是更形象的熊猫机，nice  原图 ,2023-09-04 18:50,88,1,30
NhKOVgNAk,我画了一个草图NO.1这个地方大家可以随便贴啥，例如遥遥领先之类的我们就不做遥遥领先贴纸了，这个涉及到知识产权  原图 ,2023-09-04 18:28,28,1,18
NhKMvafIo,Mate60Pro熊猫贴纸，爆哥已经安排表妹在画图了到时候大家喜欢就把贴纸做出来，干就完了  [组图共2张] 原图 ,2023-09-04 18:22,27,0,8
NhKEpCBGM,东方美学味十足了，我这就去设计一对熊猫耳朵贴纸，哈哈哈哈哈  原图 ,2023-09-04 18:02,97,5,32
NhKvxpdSw,Mate60Pro+双色大熊猫？咱们有个壳子是双色大黄蜂🐝  [组图共2张] 原图 ,2023-09-04 17:40,62,0,16
NhKqQnShh,#华为mate60# Mate60Pro磁吸黑明天还会到货一点正在加工做磁吸透明款也很漂亮，我用上了，也上架了，明天可以发货  [组图共6张] 原图 ,2023-09-04 17:29,13,0,15
NhKbYrJ3m,透明款也很好看#华为mate60#  [组图共2张] 原图 ,2023-09-04 16:52,49,2,33
NhJTUA5V8,#一加ace2pro# 软膜贴机效果薄至0.14mm左右，轻至2克左右，超清晰覆盖也广。一体无槽，简单易贴。  [组图共4张] 原图 ,2023-09-04 16:08,41,3,24
NhJL9cMVf,小米13渐隐磨砂，陨石灰配水泥灰，效果不错哦  [组图共2张] 原图 ,2023-09-04 15:46,36,1,11
NhJzZ99Iy,Mate60在深圳旗舰店买的到了？工厂的人刚刚去店里试壳子，他跟我说Mate60有人买到了，然后他朋友（也是做壳子的）看到有人买了直接加了2000把Mate60收购了我说这个手机不是还没上市么，我一脸懵比  原图 ,2023-09-04 15:19,27,0,4
NhJyhAc2H,#华为mate60# 来探班Mate60Pro壳子产线，帅气小哥正在细致工作中 老爆科技的微博视频  ,2023-09-04 15:14,21,1,11
NhJpGcmL9,Mate40Pro的晶透波纹在做货了三五天会上架，最后补一批 老爆科技的微博视频  ,2023-09-04 14:53,14,0,24
NhJ6w4eou,#华为mate60# Mate60Pro磁吸黑上货了加强的磁力，带长尾巴更好固定磁吸充电宝。货不多，朋友们  原图 ,2023-09-04 14:06,28,1,23
NhIG98XYV,新手机到手，可以先搞个厚实一点的防摔机甲壳，装机手感还不错。渐隐模具有条不紊进行中 老爆科技的微博视频  ,2023-09-04 13:01,12,1,11
NhIxNmk6Y,已上架，一加Ace2Pro机甲防摔壳，碳黑和透明款  [组图共4张] 原图 ,2023-09-04 12:40,21,0,11
NhIeZ2USk,一加Ace2 Pro的壳子给大家准备好了，机甲防摔壳，12点准时上货PC背板，软性TPU边框，四角加强防摔设计，摄像头位置也有加高加厚的设计，壳子整体偏厚实，但有着出色的防摔效果，保护到位。壳子自带按键，按压反馈清晰。外观简约耐看，高颜值，强保护，希望老铁们喜欢  [组图共6张] 原图 ,2023-09-04 11:54,15,1,11
NhI8Yt7Q5,朋友们，一加Ace2Pro你们买的是灰色，还是绿色  [组图共2张] 原图 ,2023-09-04 11:39,34,1,35
NhD5dBZMc,我车上最多的就是壳子，出来一趟就这里拿一个那里拿一个，都堆在车上气囊一吸，手机不再大，这手机没有气囊我完全用不下去，仅次于iPhone14ProMax的那种小拇指难以承受之重且宽。 老爆科技的微博视频  ,2023-09-03 22:46,62,2,26
NhCW9iQJW,Mate60Pro磁吸黑，最快速度干出来了，我先用上啦明天会到货40来个货  原图 ,2023-09-03 22:24,49,0,20
NhCqcj25J,朋友们，一加Ace2Pro，明天上架一款保护性非常不错的机甲防摔壳，简约，耐看。碳黑和透明两个配色一起上磁吸款一周左右到位  [组图共5张] 原图 ,2023-09-03 21:05,27,0,19
NhCqc6Ukj,签板走人，去下一个地儿  原图 ,2023-09-03 21:05,17,0,19
NhCcj4dbI,#华为门店再现排队盛况#你们慢点买慢点买，壳子都生产不过来了今天刚到的货又只剩下十几个了明天我看磁吸的能不能给大家安排上哈 老爆科技的微博视频  ,2023-09-03 20:31,29,0,20
NhC5pbNIb,刚做出来的壳子还没来得及装冲模，我刚想拿刀破个孔装机试一下感受，负责品质的大姐看到了说，别别别，别弄到手了，我来帮你。咔咔几下就帮我整好了 老爆科技的微博视频  ,2023-09-03 20:14,77,1,22
NhBK6kLgR,一加Ace2Pro的模具下周试模，行位正在精雕，前模已经搞定，希望数据准确K60至尊的模具进度会慢一点，因为数据有点问题，需要改模具，一改进度就慢了，不过这都习惯了，壳子的数据谁都不敢保证万无一失  [组图共4张] 原图 ,2023-09-03 19:22,30,0,11
NhBHP53WQ,iPhone14Pro轻楞磁吸，下周搞定交付0.6mm，10g，内置真磁铁  原图 ,2023-09-03 19:16,20,0,29
NhBDXDsVG,iPhone14Pro轻楞磁吸搞定后就会搞定14ProMax，做出来可能卖不了多少，但是得做，因为14系列好几个模具都没搞成功，有的很早就断货了，在我们能力范围内能做好的我们会努力去做。  原图 ,2023-09-03 19:06,13,0,18
NhBz1uDb0,我……，zz，工厂跟我说壳子在做货了，我立马开车一个多小时来看壳子量产，我一到瞅了一眼就发现不行，立马按下stop，下模修整。你们看得出来问题么，iPhone14Pro轻楞磁吸，力求做到最轻薄的真磁铁磁吸壳。 老爆科技的微博视频  ,2023-09-03 18:54,16,0,11
NhASB3J74,iPhone15Pro优限黑，刚下产线，给大家粗略感受一下。可以看到边框已经圆润很多了，握起来的手感提升明显，我们这个优限款的背板跟边框是平顺过度的，握起来更加的润。看一下这个按键也是金属，包括这个多功能按键，还做了一点小点缀，非常的精致。做工方面也是无可挑剔，非常经典的一款壳子。就是集...全文 ,2023-09-03 17:10,30,0,38
NhAOyxj2X,魅族20搭配013，东方美学的极简与克制，老好看了  [组图共4张] 原图 ,2023-09-03 17:00,39,0,19
NhA4HCDJ8,#华为mate60# 现在去干Mate60Pro的机甲磁吸争取三天左右搞定  原图 ,2023-09-03 15:07,20,0,8
NhzRpnmhP,魅族20的013石头灰，后天上，这一批没有磁吸的，磁吸的得等下一批货才能去做。20Pro的石头灰也会有，得晚一些。你们要的浅色我们做了，但是耐脏首选黑色  [组图共4张] 原图 ,2023-09-03 14:34,27,0,10
